"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4422","TC-001.2: should display error message on invalid login","Authentication - Login","Fri Apr 17 22:51:39 UTC 2026","passed","Fri Apr 17 22:51:43 UTC 2026","","","",""
"","30032","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","Fri Apr 17 22:54:16 UTC 2026","failed","Fri Apr 17 22:54:46 UTC 2026","","","",""
"","1433","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","Fri Apr 17 22:52:30 UTC 2026","passed","Fri Apr 17 22:52:31 UTC 2026","","","",""
"","4066","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","Fri Apr 17 22:51:14 UTC 2026","passed","Fri Apr 17 22:51:18 UTC 2026","","","",""
"","30688","TC-003.1: should logout successfully","Authentication - Logout","Fri Apr 17 22:51:50 UTC 2026","passed","Fri Apr 17 22:52:21 UTC 2026","","","",""
"","60121","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","Fri Apr 17 22:53:12 UTC 2026","broken","Fri Apr 17 22:54:12 UTC 2026","","","",""
"","3510","TC-007.1: User should search for a product successfully","Product Browsing & Search","Fri Apr 17 22:55:15 UTC 2026","passed","Fri Apr 17 22:55:19 UTC 2026","","","",""
"","6139","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","Fri Apr 17 22:53:06 UTC 2026","failed","Fri Apr 17 22:53:12 UTC 2026","","","",""
"","5329","TC-001.3: should display toast error on invalid credentials","Authentication - Login","Fri Apr 17 22:51:44 UTC 2026","passed","Fri Apr 17 22:51:49 UTC 2026","","","",""
"","4482","TC-002.1: should register a new account with valid data","Authentication - Registration","Fri Apr 17 22:52:25 UTC 2026","passed","Fri Apr 17 22:52:29 UTC 2026","","","",""
"","6686","TC-008.2: User checkout menggunakan credit card dengan data TIDAK valid","Checkout - Credit Card Payment","Fri Apr 17 22:52:42 UTC 2026","failed","Fri Apr 17 22:52:49 UTC 2026","","","",""
"","6705","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","Fri Apr 17 22:52:53 UTC 2026","failed","Fri Apr 17 22:52:59 UTC 2026","","","",""
"","7289","TC-008.1: User checkout menggunakan credit card dengan data valid","Checkout - Credit Card Payment","Fri Apr 17 22:52:35 UTC 2026","failed","Fri Apr 17 22:52:42 UTC 2026","","","",""
"","6135","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","Fri Apr 17 22:52:59 UTC 2026","failed","Fri Apr 17 22:53:06 UTC 2026","","","",""
"","27281","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","Fri Apr 17 22:54:46 UTC 2026","failed","Fri Apr 17 22:55:14 UTC 2026","","","",""
"","19327","TC-001.1: should login with valid credentials","Authentication - Login","Fri Apr 17 22:51:20 UTC 2026","passed","Fri Apr 17 22:51:39 UTC 2026","","","",""
