"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7835","TC-008.1: User checkout menggunakan credit card dengan data valid","Checkout - Credit Card Payment","Thu Apr 23 22:57:07 UTC 2026","failed","Thu Apr 23 22:57:14 UTC 2026","","","",""
"","6308","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","Thu Apr 23 22:57:32 UTC 2026","failed","Thu Apr 23 22:57:39 UTC 2026","","","",""
"","1732","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","Thu Apr 23 22:57:01 UTC 2026","passed","Thu Apr 23 22:57:03 UTC 2026","","","",""
"","6303","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","Thu Apr 23 22:57:39 UTC 2026","failed","Thu Apr 23 22:57:45 UTC 2026","","","",""
"","31776","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","Thu Apr 23 22:58:49 UTC 2026","failed","Thu Apr 23 22:59:21 UTC 2026","","","",""
"","5448","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","Thu Apr 23 22:55:41 UTC 2026","passed","Thu Apr 23 22:55:46 UTC 2026","","","",""
"","59841","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","Thu Apr 23 22:57:45 UTC 2026","broken","Thu Apr 23 22:58:45 UTC 2026","","","",""
"","6863","TC-008.2: User checkout menggunakan credit card dengan data TIDAK valid","Checkout - Credit Card Payment","Thu Apr 23 22:57:15 UTC 2026","failed","Thu Apr 23 22:57:21 UTC 2026","","","",""
"","30141","TC-003.1: should logout successfully","Authentication - Logout","Thu Apr 23 22:56:22 UTC 2026","passed","Thu Apr 23 22:56:52 UTC 2026","","","",""
"","3640","TC-007.1: User should search for a product successfully","Product Browsing & Search","Thu Apr 23 22:59:52 UTC 2026","passed","Thu Apr 23 22:59:56 UTC 2026","","","",""
"","5418","TC-001.3: should display toast error on invalid credentials","Authentication - Login","Thu Apr 23 22:56:14 UTC 2026","passed","Thu Apr 23 22:56:20 UTC 2026","","","",""
"","22325","TC-001.1: should login with valid credentials","Authentication - Login","Thu Apr 23 22:55:48 UTC 2026","passed","Thu Apr 23 22:56:10 UTC 2026","","","",""
"","5584","TC-002.1: should register a new account with valid data","Authentication - Registration","Thu Apr 23 22:56:56 UTC 2026","passed","Thu Apr 23 22:57:01 UTC 2026","","","",""
"","29831","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","Thu Apr 23 22:59:21 UTC 2026","failed","Thu Apr 23 22:59:50 UTC 2026","","","",""
"","6921","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","Thu Apr 23 22:57:25 UTC 2026","failed","Thu Apr 23 22:57:32 UTC 2026","","","",""
"","4180","TC-001.2: should display error message on invalid login","Authentication - Login","Thu Apr 23 22:56:10 UTC 2026","passed","Thu Apr 23 22:56:14 UTC 2026","","","",""
