"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3958","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","Sun Mar 22 22:33:40 UTC 2026","passed","Sun Mar 22 22:33:44 UTC 2026","","","",""
"","4126","TC-001.2: should display error message on invalid login","Authentication - Login","Sun Mar 22 22:34:09 UTC 2026","passed","Sun Mar 22 22:34:13 UTC 2026","","","",""
"","33492","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","Sun Mar 22 22:37:03 UTC 2026","passed","Sun Mar 22 22:37:37 UTC 2026","","","",""
"","28528","TC-003.1: should logout successfully","Authentication - Logout","Sun Mar 22 22:34:20 UTC 2026","passed","Sun Mar 22 22:34:48 UTC 2026","","","",""
"","5141","TC-002.1: should register a new account with valid data","Authentication - Registration","Sun Mar 22 22:34:52 UTC 2026","passed","Sun Mar 22 22:34:57 UTC 2026","","","",""
"","5306","TC-001.3: should display toast error on invalid credentials","Authentication - Login","Sun Mar 22 22:34:13 UTC 2026","passed","Sun Mar 22 22:34:18 UTC 2026","","","",""
"","4169","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","Sun Mar 22 22:34:57 UTC 2026","passed","Sun Mar 22 22:35:02 UTC 2026","","","",""
"","26736","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","Sun Mar 22 22:36:36 UTC 2026","passed","Sun Mar 22 22:37:03 UTC 2026","","","",""
"","3482","TC-007.1: User should search for a product successfully","Product Browsing & Search","Sun Mar 22 22:35:03 UTC 2026","passed","Sun Mar 22 22:35:07 UTC 2026","","","",""
"","38777","TC-008.1: User checkout menggunakan credit card dengan data valid","Checkout - Credit Card Payment","Sun Mar 22 22:35:11 UTC 2026","passed","Sun Mar 22 22:35:49 UTC 2026","","","",""
"","68300","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","Sun Mar 22 22:38:29 UTC 2026","passed","Sun Mar 22 22:39:37 UTC 2026","","","",""
"","42332","TC-008.2: User checkout menggunakan credit card dengan data TIDAK valid","Checkout - Credit Card Payment","Sun Mar 22 22:35:50 UTC 2026","passed","Sun Mar 22 22:36:32 UTC 2026","","","",""
"","71024","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","Sun Mar 22 22:40:46 UTC 2026","passed","Sun Mar 22 22:41:57 UTC 2026","","","",""
"","52319","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","Sun Mar 22 22:37:37 UTC 2026","passed","Sun Mar 22 22:38:29 UTC 2026","","","",""
"","22556","TC-001.1: should login with valid credentials","Authentication - Login","Sun Mar 22 22:33:46 UTC 2026","passed","Sun Mar 22 22:34:09 UTC 2026","","","",""
"","63831","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","Sun Mar 22 22:39:42 UTC 2026","passed","Sun Mar 22 22:40:46 UTC 2026","","","",""
