"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31895","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","Thu May 14 23:06:56 UTC 2026","failed","Thu May 14 23:07:28 UTC 2026","","","",""
"","4869","TC-002.1: should register a new account with valid data","Authentication - Registration","Thu May 14 23:04:33 UTC 2026","passed","Thu May 14 23:04:38 UTC 2026","","","",""
"","1451","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","Thu May 14 23:04:38 UTC 2026","passed","Thu May 14 23:04:39 UTC 2026","","","",""
"","6188","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","Thu May 14 23:05:08 UTC 2026","failed","Thu May 14 23:05:14 UTC 2026","","","",""
"","60387","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","Thu May 14 23:05:20 UTC 2026","broken","Thu May 14 23:06:21 UTC 2026","","","",""
"","7400","TC-008.1: User checkout menggunakan credit card dengan data valid","Checkout - Credit Card Payment","Thu May 14 23:04:43 UTC 2026","failed","Thu May 14 23:04:50 UTC 2026","","","",""
"","4352","TC-001.2: should display error message on invalid login","Authentication - Login","Thu May 14 23:03:45 UTC 2026","passed","Thu May 14 23:03:49 UTC 2026","","","",""
"","5642","TC-001.3: should display toast error on invalid credentials","Authentication - Login","Thu May 14 23:03:49 UTC 2026","passed","Thu May 14 23:03:55 UTC 2026","","","",""
"","4259","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","Thu May 14 23:03:19 UTC 2026","passed","Thu May 14 23:03:23 UTC 2026","","","",""
"","31194","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","Thu May 14 23:06:25 UTC 2026","failed","Thu May 14 23:06:56 UTC 2026","","","",""
"","32370","TC-003.1: should logout successfully","Authentication - Logout","Thu May 14 23:03:56 UTC 2026","passed","Thu May 14 23:04:29 UTC 2026","","","",""
"","3435","TC-007.1: User should search for a product successfully","Product Browsing & Search","Thu May 14 23:07:30 UTC 2026","passed","Thu May 14 23:07:33 UTC 2026","","","",""
"","20005","TC-001.1: should login with valid credentials","Authentication - Login","Thu May 14 23:03:25 UTC 2026","passed","Thu May 14 23:03:45 UTC 2026","","","",""
"","6691","TC-008.2: User checkout menggunakan credit card dengan data TIDAK valid","Checkout - Credit Card Payment","Thu May 14 23:04:50 UTC 2026","failed","Thu May 14 23:04:57 UTC 2026","","","",""
"","6220","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","Thu May 14 23:05:14 UTC 2026","failed","Thu May 14 23:05:20 UTC 2026","","","",""
"","6769","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","Thu May 14 23:05:01 UTC 2026","failed","Thu May 14 23:05:08 UTC 2026","","","",""
