"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","29071","TC-003.1: should logout successfully","Authentication - Logout","Mon Apr 13 22:53:06 UTC 2026","passed","Mon Apr 13 22:53:35 UTC 2026","","","",""
"","7874","TC-008.1: User checkout menggunakan credit card dengan data valid","Checkout - Credit Card Payment","Mon Apr 13 22:53:49 UTC 2026","failed","Mon Apr 13 22:53:57 UTC 2026","","","",""
"","6521","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","Mon Apr 13 22:54:21 UTC 2026","failed","Mon Apr 13 22:54:28 UTC 2026","","","",""
"","19298","TC-001.1: should login with valid credentials","Authentication - Login","Mon Apr 13 22:52:36 UTC 2026","passed","Mon Apr 13 22:52:55 UTC 2026","","","",""
"","30603","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","Mon Apr 13 22:55:32 UTC 2026","failed","Mon Apr 13 22:56:03 UTC 2026","","","",""
"","5319","TC-001.3: should display toast error on invalid credentials","Authentication - Login","Mon Apr 13 22:52:59 UTC 2026","passed","Mon Apr 13 22:53:05 UTC 2026","","","",""
"","3560","TC-007.1: User should search for a product successfully","Product Browsing & Search","Mon Apr 13 22:56:33 UTC 2026","passed","Mon Apr 13 22:56:36 UTC 2026","","","",""
"","6199","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","Mon Apr 13 22:54:15 UTC 2026","failed","Mon Apr 13 22:54:21 UTC 2026","","","",""
"","1504","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","Mon Apr 13 22:53:44 UTC 2026","passed","Mon Apr 13 22:53:45 UTC 2026","","","",""
"","60511","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","Mon Apr 13 22:54:28 UTC 2026","broken","Mon Apr 13 22:55:28 UTC 2026","","","",""
"","4903","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","Mon Apr 13 22:52:29 UTC 2026","passed","Mon Apr 13 22:52:34 UTC 2026","","","",""
"","6733","TC-008.2: User checkout menggunakan credit card dengan data TIDAK valid","Checkout - Credit Card Payment","Mon Apr 13 22:53:57 UTC 2026","failed","Mon Apr 13 22:54:04 UTC 2026","","","",""
"","7214","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","Mon Apr 13 22:54:08 UTC 2026","failed","Mon Apr 13 22:54:15 UTC 2026","","","",""
"","4286","TC-001.2: should display error message on invalid login","Authentication - Login","Mon Apr 13 22:52:55 UTC 2026","passed","Mon Apr 13 22:52:59 UTC 2026","","","",""
"","4980","TC-002.1: should register a new account with valid data","Authentication - Registration","Mon Apr 13 22:53:39 UTC 2026","passed","Mon Apr 13 22:53:44 UTC 2026","","","",""
"","28246","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","Mon Apr 13 22:56:03 UTC 2026","failed","Mon Apr 13 22:56:31 UTC 2026","","","",""
