"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4778","TC-001.2: should display error message on invalid login","Authentication - Login","Mon May 04 23:01:25 UTC 2026","passed","Mon May 04 23:01:30 UTC 2026","","","",""
"","1579","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","Mon May 04 23:02:16 UTC 2026","passed","Mon May 04 23:02:17 UTC 2026","","","",""
"","31561","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","Mon May 04 23:04:37 UTC 2026","failed","Mon May 04 23:05:08 UTC 2026","","","",""
"","6897","TC-008.2: User checkout menggunakan credit card dengan data TIDAK valid","Checkout - Credit Card Payment","Mon May 04 23:02:29 UTC 2026","failed","Mon May 04 23:02:36 UTC 2026","","","",""
"","32684","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","Mon May 04 23:04:04 UTC 2026","failed","Mon May 04 23:04:37 UTC 2026","","","",""
"","6241","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","Mon May 04 23:02:53 UTC 2026","failed","Mon May 04 23:02:59 UTC 2026","","","",""
"","3807","TC-007.1: User should search for a product successfully","Product Browsing & Search","Mon May 04 23:05:10 UTC 2026","passed","Mon May 04 23:05:14 UTC 2026","","","",""
"","5753","TC-002.1: should register a new account with valid data","Authentication - Registration","Mon May 04 23:02:10 UTC 2026","passed","Mon May 04 23:02:16 UTC 2026","","","",""
"","7572","TC-008.1: User checkout menggunakan credit card dengan data valid","Checkout - Credit Card Payment","Mon May 04 23:02:21 UTC 2026","failed","Mon May 04 23:02:29 UTC 2026","","","",""
"","5258","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","Mon May 04 23:00:57 UTC 2026","passed","Mon May 04 23:01:02 UTC 2026","","","",""
"","5563","TC-001.3: should display toast error on invalid credentials","Authentication - Login","Mon May 04 23:01:30 UTC 2026","passed","Mon May 04 23:01:36 UTC 2026","","","",""
"","6263","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","Mon May 04 23:02:47 UTC 2026","failed","Mon May 04 23:02:53 UTC 2026","","","",""
"","60556","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","Mon May 04 23:02:59 UTC 2026","broken","Mon May 04 23:04:00 UTC 2026","","","",""
"","6973","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","Mon May 04 23:02:40 UTC 2026","failed","Mon May 04 23:02:47 UTC 2026","","","",""
"","29001","TC-003.1: should logout successfully","Authentication - Logout","Mon May 04 23:01:37 UTC 2026","passed","Mon May 04 23:02:06 UTC 2026","","","",""
"","21176","TC-001.1: should login with valid credentials","Authentication - Login","Mon May 04 23:01:04 UTC 2026","passed","Mon May 04 23:01:25 UTC 2026","","","",""
