"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7970","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","Fri Mar 27 22:44:12 UTC 2026","failed","Fri Mar 27 22:44:20 UTC 2026","","","",""
"","1544","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","Fri Mar 27 22:42:41 UTC 2026","passed","Fri Mar 27 22:42:42 UTC 2026","","","",""
"","5396","TC-001.3: should display toast error on invalid credentials","Authentication - Login","Fri Mar 27 22:41:51 UTC 2026","passed","Fri Mar 27 22:41:56 UTC 2026","","","",""
"","5318","TC-002.1: should register a new account with valid data","Authentication - Registration","Fri Mar 27 22:42:35 UTC 2026","passed","Fri Mar 27 22:42:41 UTC 2026","","","",""
"","6267","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","Fri Mar 27 22:44:27 UTC 2026","failed","Fri Mar 27 22:44:33 UTC 2026","","","",""
"","33536","TC-003.1: should logout successfully","Authentication - Logout","Fri Mar 27 22:41:58 UTC 2026","passed","Fri Mar 27 22:42:31 UTC 2026","","","",""
"","43089","TC-008.2: User checkout menggunakan credit card dengan data TIDAK valid","Checkout - Credit Card Payment","Fri Mar 27 22:43:25 UTC 2026","passed","Fri Mar 27 22:44:08 UTC 2026","","","",""
"","6635","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","Fri Mar 27 22:44:20 UTC 2026","failed","Fri Mar 27 22:44:27 UTC 2026","","","",""
"","31753","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","Fri Mar 27 22:45:47 UTC 2026","failed","Fri Mar 27 22:46:18 UTC 2026","","","",""
"","68772","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","Fri Mar 27 22:44:33 UTC 2026","passed","Fri Mar 27 22:45:42 UTC 2026","","","",""
"","3535","TC-007.1: User should search for a product successfully","Product Browsing & Search","Fri Mar 27 22:46:50 UTC 2026","passed","Fri Mar 27 22:46:54 UTC 2026","","","",""
"","20501","TC-001.1: should login with valid credentials","Authentication - Login","Fri Mar 27 22:41:25 UTC 2026","passed","Fri Mar 27 22:41:46 UTC 2026","","","",""
"","29827","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","Fri Mar 27 22:46:18 UTC 2026","failed","Fri Mar 27 22:46:48 UTC 2026","","","",""
"","4739","TC-001.2: should display error message on invalid login","Authentication - Login","Fri Mar 27 22:41:46 UTC 2026","passed","Fri Mar 27 22:41:51 UTC 2026","","","",""
"","4684","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","Fri Mar 27 22:41:19 UTC 2026","passed","Fri Mar 27 22:41:24 UTC 2026","","","",""
"","38881","TC-008.1: User checkout menggunakan credit card dengan data valid","Checkout - Credit Card Payment","Fri Mar 27 22:42:46 UTC 2026","passed","Fri Mar 27 22:43:25 UTC 2026","","","",""
