"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","67406","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","Fri Mar 13 22:41:59 UTC 2026","passed","Fri Mar 13 22:43:06 UTC 2026","","","",""
"","1540","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","Fri Mar 13 22:36:22 UTC 2026","passed","Fri Mar 13 22:36:24 UTC 2026","","","",""
"","4117","TC-001.2: should display error message on invalid login","Authentication - Login","Fri Mar 13 22:35:36 UTC 2026","passed","Fri Mar 13 22:35:40 UTC 2026","","","",""
"","5288","TC-001.3: should display toast error on invalid credentials","Authentication - Login","Fri Mar 13 22:35:40 UTC 2026","passed","Fri Mar 13 22:35:45 UTC 2026","","","",""
"","4239","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","Fri Mar 13 22:35:11 UTC 2026","passed","Fri Mar 13 22:35:15 UTC 2026","","","",""
"","38627","TC-008.1: User checkout menggunakan credit card dengan data valid","Checkout - Credit Card Payment","Fri Mar 13 22:36:28 UTC 2026","passed","Fri Mar 13 22:37:06 UTC 2026","","","",""
"","67476","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","Fri Mar 13 22:39:49 UTC 2026","passed","Fri Mar 13 22:40:57 UTC 2026","","","",""
"","27463","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","Fri Mar 13 22:37:53 UTC 2026","passed","Fri Mar 13 22:38:20 UTC 2026","","","",""
"","3568","TC-007.1: User should search for a product successfully","Product Browsing & Search","Fri Mar 13 22:43:08 UTC 2026","passed","Fri Mar 13 22:43:12 UTC 2026","","","",""
"","42211","TC-008.2: User checkout menggunakan credit card dengan data TIDAK valid","Checkout - Credit Card Payment","Fri Mar 13 22:37:06 UTC 2026","passed","Fri Mar 13 22:37:49 UTC 2026","","","",""
"","4943","TC-002.1: should register a new account with valid data","Authentication - Registration","Fri Mar 13 22:36:17 UTC 2026","passed","Fri Mar 13 22:36:22 UTC 2026","","","",""
"","18621","TC-001.1: should login with valid credentials","Authentication - Login","Fri Mar 13 22:35:17 UTC 2026","passed","Fri Mar 13 22:35:36 UTC 2026","","","",""
"","26758","TC-003.1: should logout successfully","Authentication - Logout","Fri Mar 13 22:35:47 UTC 2026","passed","Fri Mar 13 22:36:13 UTC 2026","","","",""
"","55213","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","Fri Mar 13 22:38:54 UTC 2026","passed","Fri Mar 13 22:39:49 UTC 2026","","","",""
"","33630","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","Fri Mar 13 22:38:20 UTC 2026","passed","Fri Mar 13 22:38:54 UTC 2026","","","",""
"","57568","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","Fri Mar 13 22:41:01 UTC 2026","passed","Fri Mar 13 22:41:59 UTC 2026","","","",""
