"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1700","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","Mon Mar 16 22:43:20 UTC 2026","passed","Mon Mar 16 22:43:22 UTC 2026","","","",""
"","62390","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","Mon Mar 16 22:47:58 UTC 2026","passed","Mon Mar 16 22:49:00 UTC 2026","","","",""
"","28050","TC-003.1: should logout successfully","Authentication - Logout","Mon Mar 16 22:42:43 UTC 2026","passed","Mon Mar 16 22:43:11 UTC 2026","","","",""
"","42677","TC-008.2: User checkout menggunakan credit card dengan data TIDAK valid","Checkout - Credit Card Payment","Mon Mar 16 22:44:06 UTC 2026","passed","Mon Mar 16 22:44:48 UTC 2026","","","",""
"","4266","TC-001.2: should display error message on invalid login","Authentication - Login","Mon Mar 16 22:42:31 UTC 2026","passed","Mon Mar 16 22:42:36 UTC 2026","","","",""
"","52534","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","Mon Mar 16 22:45:53 UTC 2026","passed","Mon Mar 16 22:46:45 UTC 2026","","","",""
"","68142","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","Mon Mar 16 22:46:46 UTC 2026","passed","Mon Mar 16 22:47:54 UTC 2026","","","",""
"","5597","TC-002.1: should register a new account with valid data","Authentication - Registration","Mon Mar 16 22:43:15 UTC 2026","passed","Mon Mar 16 22:43:20 UTC 2026","","","",""
"","22216","TC-001.1: should login with valid credentials","Authentication - Login","Mon Mar 16 22:42:09 UTC 2026","passed","Mon Mar 16 22:42:31 UTC 2026","","","",""
"","33172","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","Mon Mar 16 22:45:20 UTC 2026","passed","Mon Mar 16 22:45:53 UTC 2026","","","",""
"","39524","TC-008.1: User checkout menggunakan credit card dengan data valid","Checkout - Credit Card Payment","Mon Mar 16 22:43:26 UTC 2026","passed","Mon Mar 16 22:44:05 UTC 2026","","","",""
"","5574","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","Mon Mar 16 22:42:02 UTC 2026","passed","Mon Mar 16 22:42:07 UTC 2026","","","",""
"","27130","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","Mon Mar 16 22:44:52 UTC 2026","passed","Mon Mar 16 22:45:20 UTC 2026","","","",""
"","3638","TC-007.1: User should search for a product successfully","Product Browsing & Search","Mon Mar 16 22:50:10 UTC 2026","passed","Mon Mar 16 22:50:14 UTC 2026","","","",""
"","68399","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","Mon Mar 16 22:49:00 UTC 2026","passed","Mon Mar 16 22:50:09 UTC 2026","","","",""
"","5377","TC-001.3: should display toast error on invalid credentials","Authentication - Login","Mon Mar 16 22:42:36 UTC 2026","passed","Mon Mar 16 22:42:41 UTC 2026","","","",""
