"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","37370","TC-003.1: should logout successfully","Authentication - Logout","2026-07-12","passed","2026-07-12","","","",""
"","1672","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","2026-07-12","passed","2026-07-12","","","",""
"","3734","TC-007.1: User should search for a product successfully","Product Browsing & Search","2026-07-12","passed","2026-07-12","","","",""
"","7114","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","2026-07-12","passed","2026-07-12","","","",""
"","6370","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","2026-07-12","failed","2026-07-12","","","",""
"","6357","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","2026-07-12","failed","2026-07-12","","","",""
"","22545","TC-001.1: should login with valid credentials","Authentication - Login","2026-07-12","passed","2026-07-12","","","",""
"","61869","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","2026-07-12","broken","2026-07-12","","","",""
"","7190","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","2026-07-12","failed","2026-07-12","","","",""
"","5811","TC-001.3: should display toast error on invalid credentials","Authentication - Login","2026-07-12","passed","2026-07-12","","","",""
"","41191","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","2026-07-12","failed","2026-07-12","","","",""
"","33202","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","2026-07-12","failed","2026-07-12","","","",""
"","8411","TC-008.1: User checkout menggunakan credit card dengan data valid","Checkout - Credit Card Payment","2026-07-12","failed","2026-07-12","","","",""
"","6723","TC-002.1: should register a new account with valid data","Authentication - Registration","2026-07-12","passed","2026-07-12","","","",""
"","5029","TC-001.2: should display error message on invalid login","Authentication - Login","2026-07-12","passed","2026-07-12","","","",""
"","6868","TC-008.2: User checkout menggunakan credit card dengan data TIDAK valid","Checkout - Credit Card Payment","2026-07-12","failed","2026-07-12","","","",""
