"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","26941","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","Tue Mar 17 22:44:24 UTC 2026","passed","Tue Mar 17 22:44:51 UTC 2026","","","",""
"","52585","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","Tue Mar 17 22:45:24 UTC 2026","passed","Tue Mar 17 22:46:17 UTC 2026","","","",""
"","31280","TC-003.1: should logout successfully","Authentication - Logout","Tue Mar 17 22:42:12 UTC 2026","passed","Tue Mar 17 22:42:43 UTC 2026","","","",""
"","39248","TC-008.1: User checkout menggunakan credit card dengan data valid","Checkout - Credit Card Payment","Tue Mar 17 22:42:58 UTC 2026","passed","Tue Mar 17 22:43:37 UTC 2026","","","",""
"","68778","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","Tue Mar 17 22:46:17 UTC 2026","passed","Tue Mar 17 22:47:26 UTC 2026","","","",""
"","42450","TC-008.2: User checkout menggunakan credit card dengan data TIDAK valid","Checkout - Credit Card Payment","Tue Mar 17 22:43:37 UTC 2026","passed","Tue Mar 17 22:44:20 UTC 2026","","","",""
"","5302","TC-001.3: should display toast error on invalid credentials","Authentication - Login","Tue Mar 17 22:42:05 UTC 2026","passed","Tue Mar 17 22:42:10 UTC 2026","","","",""
"","19928","TC-001.1: should login with valid credentials","Authentication - Login","Tue Mar 17 22:41:41 UTC 2026","passed","Tue Mar 17 22:42:00 UTC 2026","","","",""
"","32877","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","Tue Mar 17 22:44:51 UTC 2026","passed","Tue Mar 17 22:45:24 UTC 2026","","","",""
"","70000","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","Tue Mar 17 22:47:30 UTC 2026","failed","Tue Mar 17 22:48:40 UTC 2026","","","",""
"","70734","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","Tue Mar 17 22:48:40 UTC 2026","passed","Tue Mar 17 22:49:51 UTC 2026","","","",""
"","4509","TC-001.2: should display error message on invalid login","Authentication - Login","Tue Mar 17 22:42:01 UTC 2026","passed","Tue Mar 17 22:42:05 UTC 2026","","","",""
"","3553","TC-007.1: User should search for a product successfully","Product Browsing & Search","Tue Mar 17 22:49:52 UTC 2026","passed","Tue Mar 17 22:49:56 UTC 2026","","","",""
"","5085","TC-002.1: should register a new account with valid data","Authentication - Registration","Tue Mar 17 22:42:47 UTC 2026","passed","Tue Mar 17 22:42:52 UTC 2026","","","",""
"","4599","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","Tue Mar 17 22:41:34 UTC 2026","passed","Tue Mar 17 22:41:39 UTC 2026","","","",""
"","1499","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","Tue Mar 17 22:42:53 UTC 2026","passed","Tue Mar 17 22:42:54 UTC 2026","","","",""
