"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6241","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","Sat May 23 23:00:18 UTC 2026","failed","Sat May 23 23:00:24 UTC 2026","","","",""
"","5773","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","Sat May 23 22:58:22 UTC 2026","passed","Sat May 23 22:58:28 UTC 2026","","","",""
"","7036","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","Sat May 23 23:00:04 UTC 2026","failed","Sat May 23 23:00:11 UTC 2026","","","",""
"","6278","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","Sat May 23 23:00:11 UTC 2026","failed","Sat May 23 23:00:18 UTC 2026","","","",""
"","37681","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","Sat May 23 23:02:00 UTC 2026","failed","Sat May 23 23:02:38 UTC 2026","","","",""
"","3807","TC-007.1: User should search for a product successfully","Product Browsing & Search","Sat May 23 23:02:39 UTC 2026","passed","Sat May 23 23:02:43 UTC 2026","","","",""
"","1568","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","Sat May 23 22:59:40 UTC 2026","passed","Sat May 23 22:59:41 UTC 2026","","","",""
"","5870","TC-002.1: should register a new account with valid data","Authentication - Registration","Sat May 23 22:59:34 UTC 2026","passed","Sat May 23 22:59:39 UTC 2026","","","",""
"","31073","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","Sat May 23 23:01:29 UTC 2026","failed","Sat May 23 23:02:00 UTC 2026","","","",""
"","4187","TC-001.2: should display error message on invalid login","Authentication - Login","Sat May 23 22:58:49 UTC 2026","passed","Sat May 23 22:58:53 UTC 2026","","","",""
"","5353","TC-001.3: should display toast error on invalid credentials","Authentication - Login","Sat May 23 22:58:53 UTC 2026","passed","Sat May 23 22:58:59 UTC 2026","","","",""
"","29602","TC-003.1: should logout successfully","Authentication - Logout","Sat May 23 22:59:00 UTC 2026","passed","Sat May 23 22:59:30 UTC 2026","","","",""
"","60776","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","Sat May 23 23:00:24 UTC 2026","broken","Sat May 23 23:01:25 UTC 2026","","","",""
"","19737","TC-001.1: should login with valid credentials","Authentication - Login","Sat May 23 22:58:29 UTC 2026","passed","Sat May 23 22:58:49 UTC 2026","","","",""
"","6756","TC-008.2: User checkout menggunakan credit card dengan data TIDAK valid","Checkout - Credit Card Payment","Sat May 23 22:59:53 UTC 2026","failed","Sat May 23 23:00:00 UTC 2026","","","",""
"","8671","TC-008.1: User checkout menggunakan credit card dengan data valid","Checkout - Credit Card Payment","Sat May 23 22:59:45 UTC 2026","failed","Sat May 23 22:59:53 UTC 2026","","","",""
