"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7416","TC-008.1: User checkout menggunakan credit card dengan data valid","Checkout - Credit Card Payment","Thu Apr 02 22:41:11 UTC 2026","failed","Thu Apr 02 22:41:19 UTC 2026","","","",""
"","6735","TC-008.2: User checkout menggunakan credit card dengan data TIDAK valid","Checkout - Credit Card Payment","Thu Apr 02 22:41:19 UTC 2026","failed","Thu Apr 02 22:41:26 UTC 2026","","","",""
"","1409","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","Thu Apr 02 22:41:06 UTC 2026","passed","Thu Apr 02 22:41:08 UTC 2026","","","",""
"","68509","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","Thu Apr 02 22:41:49 UTC 2026","passed","Thu Apr 02 22:42:58 UTC 2026","","","",""
"","6763","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","Thu Apr 02 22:41:30 UTC 2026","failed","Thu Apr 02 22:41:37 UTC 2026","","","",""
"","31289","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","Thu Apr 02 22:43:02 UTC 2026","failed","Thu Apr 02 22:43:33 UTC 2026","","","",""
"","3852","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","Thu Apr 02 22:39:48 UTC 2026","passed","Thu Apr 02 22:39:52 UTC 2026","","","",""
"","6319","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","Thu Apr 02 22:41:37 UTC 2026","failed","Thu Apr 02 22:41:43 UTC 2026","","","",""
"","4451","TC-002.1: should register a new account with valid data","Authentication - Registration","Thu Apr 02 22:41:02 UTC 2026","passed","Thu Apr 02 22:41:06 UTC 2026","","","",""
"","4174","TC-001.2: should display error message on invalid login","Authentication - Login","Thu Apr 02 22:40:14 UTC 2026","passed","Thu Apr 02 22:40:18 UTC 2026","","","",""
"","29145","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","Thu Apr 02 22:43:33 UTC 2026","failed","Thu Apr 02 22:44:02 UTC 2026","","","",""
"","3385","TC-007.1: User should search for a product successfully","Product Browsing & Search","Thu Apr 02 22:44:04 UTC 2026","passed","Thu Apr 02 22:44:07 UTC 2026","","","",""
"","5361","TC-001.3: should display toast error on invalid credentials","Authentication - Login","Thu Apr 02 22:40:19 UTC 2026","passed","Thu Apr 02 22:40:24 UTC 2026","","","",""
"","32478","TC-003.1: should logout successfully","Authentication - Logout","Thu Apr 02 22:40:25 UTC 2026","passed","Thu Apr 02 22:40:58 UTC 2026","","","",""
"","20805","TC-001.1: should login with valid credentials","Authentication - Login","Thu Apr 02 22:39:53 UTC 2026","passed","Thu Apr 02 22:40:14 UTC 2026","","","",""
"","6166","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","Thu Apr 02 22:41:43 UTC 2026","failed","Thu Apr 02 22:41:49 UTC 2026","","","",""
