"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1440","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","Wed Mar 18 22:40:14 UTC 2026","passed","Wed Mar 18 22:40:15 UTC 2026","","","",""
"","5301","TC-001.3: should display toast error on invalid credentials","Authentication - Login","Wed Mar 18 22:39:29 UTC 2026","passed","Wed Mar 18 22:39:34 UTC 2026","","","",""
"","19666","TC-001.1: should login with valid credentials","Authentication - Login","Wed Mar 18 22:39:05 UTC 2026","passed","Wed Mar 18 22:39:25 UTC 2026","","","",""
"","4822","TC-002.1: should register a new account with valid data","Authentication - Registration","Wed Mar 18 22:40:09 UTC 2026","passed","Wed Mar 18 22:40:14 UTC 2026","","","",""
"","61502","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","Wed Mar 18 22:44:49 UTC 2026","passed","Wed Mar 18 22:45:50 UTC 2026","","","",""
"","33145","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","Wed Mar 18 22:42:11 UTC 2026","passed","Wed Mar 18 22:42:44 UTC 2026","","","",""
"","70387","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","Wed Mar 18 22:45:50 UTC 2026","failed","Wed Mar 18 22:47:01 UTC 2026","","","",""
"","4038","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","Wed Mar 18 22:38:59 UTC 2026","passed","Wed Mar 18 22:39:03 UTC 2026","","","",""
"","3598","TC-007.1: User should search for a product successfully","Product Browsing & Search","Wed Mar 18 22:47:02 UTC 2026","passed","Wed Mar 18 22:47:06 UTC 2026","","","",""
"","4200","TC-001.2: should display error message on invalid login","Authentication - Login","Wed Mar 18 22:39:25 UTC 2026","passed","Wed Mar 18 22:39:29 UTC 2026","","","",""
"","28986","TC-003.1: should logout successfully","Authentication - Logout","Wed Mar 18 22:39:36 UTC 2026","passed","Wed Mar 18 22:40:05 UTC 2026","","","",""
"","68187","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","Wed Mar 18 22:43:36 UTC 2026","passed","Wed Mar 18 22:44:45 UTC 2026","","","",""
"","38645","TC-008.1: User checkout menggunakan credit card dengan data valid","Checkout - Credit Card Payment","Wed Mar 18 22:40:19 UTC 2026","passed","Wed Mar 18 22:40:58 UTC 2026","","","",""
"","26995","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","Wed Mar 18 22:41:44 UTC 2026","passed","Wed Mar 18 22:42:11 UTC 2026","","","",""
"","51859","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","Wed Mar 18 22:42:45 UTC 2026","passed","Wed Mar 18 22:43:36 UTC 2026","","","",""
"","42267","TC-008.2: User checkout menggunakan credit card dengan data TIDAK valid","Checkout - Credit Card Payment","Wed Mar 18 22:40:58 UTC 2026","passed","Wed Mar 18 22:41:40 UTC 2026","","","",""
