"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","27645","TC-003.1: should logout successfully","Authentication - Logout","Tue Mar 10 22:36:51 UTC 2026","passed","Tue Mar 10 22:37:19 UTC 2026","","","",""
"","5595","TC-002.1: should register a new account with valid data","Authentication - Registration","Tue Mar 10 22:37:23 UTC 2026","passed","Tue Mar 10 22:37:28 UTC 2026","","","",""
"","17490","TC-001.1: should login with valid credentials","Authentication - Login","Tue Mar 10 22:36:23 UTC 2026","passed","Tue Mar 10 22:36:40 UTC 2026","","","",""
"","33267","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","Tue Mar 10 22:39:28 UTC 2026","passed","Tue Mar 10 22:40:01 UTC 2026","","","",""
"","39229","TC-008.1: User checkout menggunakan credit card dengan data valid","Checkout - Credit Card Payment","Tue Mar 10 22:37:34 UTC 2026","passed","Tue Mar 10 22:38:13 UTC 2026","","","",""
"","1595","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","Tue Mar 10 22:37:28 UTC 2026","passed","Tue Mar 10 22:37:30 UTC 2026","","","",""
"","57031","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","Tue Mar 10 22:42:06 UTC 2026","passed","Tue Mar 10 22:43:03 UTC 2026","","","",""
"","5391","TC-001.3: should display toast error on invalid credentials","Authentication - Login","Tue Mar 10 22:36:44 UTC 2026","passed","Tue Mar 10 22:36:50 UTC 2026","","","",""
"","42834","TC-008.2: User checkout menggunakan credit card dengan data TIDAK valid","Checkout - Credit Card Payment","Tue Mar 10 22:38:13 UTC 2026","passed","Tue Mar 10 22:38:56 UTC 2026","","","",""
"","52395","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","Tue Mar 10 22:40:01 UTC 2026","passed","Tue Mar 10 22:40:53 UTC 2026","","","",""
"","68389","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","Tue Mar 10 22:40:53 UTC 2026","passed","Tue Mar 10 22:42:02 UTC 2026","","","",""
"","5045","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","Tue Mar 10 22:36:16 UTC 2026","passed","Tue Mar 10 22:36:21 UTC 2026","","","",""
"","4208","TC-001.2: should display error message on invalid login","Authentication - Login","Tue Mar 10 22:36:40 UTC 2026","passed","Tue Mar 10 22:36:44 UTC 2026","","","",""
"","27262","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","Tue Mar 10 22:39:00 UTC 2026","passed","Tue Mar 10 22:39:27 UTC 2026","","","",""
"","59313","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","Tue Mar 10 22:43:03 UTC 2026","passed","Tue Mar 10 22:44:02 UTC 2026","","","",""
"","6109","TC-007.1: User should search for a product successfully","Product Browsing & Search","Tue Mar 10 22:44:04 UTC 2026","passed","Tue Mar 10 22:44:10 UTC 2026","","","",""
