"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5879","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","Sat Mar 21 22:33:13 UTC 2026","passed","Sat Mar 21 22:33:19 UTC 2026","","","",""
"","4918","TC-002.1: should register a new account with valid data","Authentication - Registration","Sat Mar 21 22:34:27 UTC 2026","passed","Sat Mar 21 22:34:32 UTC 2026","","","",""
"","68208","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","Sat Mar 21 22:37:54 UTC 2026","passed","Sat Mar 21 22:39:02 UTC 2026","","","",""
"","33063","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","Sat Mar 21 22:36:29 UTC 2026","passed","Sat Mar 21 22:37:02 UTC 2026","","","",""
"","38247","TC-008.1: User checkout menggunakan credit card dengan data valid","Checkout - Credit Card Payment","Sat Mar 21 22:34:37 UTC 2026","passed","Sat Mar 21 22:35:15 UTC 2026","","","",""
"","5265","TC-001.3: should display toast error on invalid credentials","Authentication - Login","Sat Mar 21 22:33:44 UTC 2026","passed","Sat Mar 21 22:33:49 UTC 2026","","","",""
"","3485","TC-007.1: User should search for a product successfully","Product Browsing & Search","Sat Mar 21 22:41:22 UTC 2026","passed","Sat Mar 21 22:41:26 UTC 2026","","","",""
"","31886","TC-003.1: should logout successfully","Authentication - Logout","Sat Mar 21 22:33:51 UTC 2026","passed","Sat Mar 21 22:34:23 UTC 2026","","","",""
"","1468","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","Sat Mar 21 22:34:32 UTC 2026","passed","Sat Mar 21 22:34:33 UTC 2026","","","",""
"","4367","TC-001.2: should display error message on invalid login","Authentication - Login","Sat Mar 21 22:33:40 UTC 2026","passed","Sat Mar 21 22:33:44 UTC 2026","","","",""
"","26486","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","Sat Mar 21 22:36:02 UTC 2026","passed","Sat Mar 21 22:36:29 UTC 2026","","","",""
"","68780","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","Sat Mar 21 22:40:12 UTC 2026","passed","Sat Mar 21 22:41:20 UTC 2026","","","",""
"","42539","TC-008.2: User checkout menggunakan credit card dengan data TIDAK valid","Checkout - Credit Card Payment","Sat Mar 21 22:35:15 UTC 2026","passed","Sat Mar 21 22:35:58 UTC 2026","","","",""
"","65222","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","Sat Mar 21 22:39:06 UTC 2026","passed","Sat Mar 21 22:40:12 UTC 2026","","","",""
"","18461","TC-001.1: should login with valid credentials","Authentication - Login","Sat Mar 21 22:33:21 UTC 2026","passed","Sat Mar 21 22:33:40 UTC 2026","","","",""
"","51775","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","Sat Mar 21 22:37:02 UTC 2026","passed","Sat Mar 21 22:37:54 UTC 2026","","","",""
