"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4607","TC-001.2: should display error message on invalid login","Authentication - Login","Fri Apr 10 22:46:22 UTC 2026","passed","Fri Apr 10 22:46:27 UTC 2026","","","",""
"","7553","TC-008.1: User checkout menggunakan credit card dengan data valid","Checkout - Credit Card Payment","Fri Apr 10 22:47:20 UTC 2026","failed","Fri Apr 10 22:47:27 UTC 2026","","","",""
"","21318","TC-001.1: should login with valid credentials","Authentication - Login","Fri Apr 10 22:46:01 UTC 2026","passed","Fri Apr 10 22:46:22 UTC 2026","","","",""
"","6350","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","Fri Apr 10 22:47:53 UTC 2026","failed","Fri Apr 10 22:47:59 UTC 2026","","","",""
"","1772","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","Fri Apr 10 22:47:14 UTC 2026","passed","Fri Apr 10 22:47:16 UTC 2026","","","",""
"","29474","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","Fri Apr 10 22:49:35 UTC 2026","failed","Fri Apr 10 22:50:05 UTC 2026","","","",""
"","60926","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","Fri Apr 10 22:47:59 UTC 2026","broken","Fri Apr 10 22:49:00 UTC 2026","","","",""
"","31199","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","Fri Apr 10 22:49:04 UTC 2026","failed","Fri Apr 10 22:49:35 UTC 2026","","","",""
"","5740","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","Fri Apr 10 22:45:53 UTC 2026","passed","Fri Apr 10 22:45:59 UTC 2026","","","",""
"","7051","TC-008.2: User checkout menggunakan credit card dengan data TIDAK valid","Checkout - Credit Card Payment","Fri Apr 10 22:47:27 UTC 2026","failed","Fri Apr 10 22:47:34 UTC 2026","","","",""
"","7105","TC-002.1: should register a new account with valid data","Authentication - Registration","Fri Apr 10 22:47:07 UTC 2026","passed","Fri Apr 10 22:47:14 UTC 2026","","","",""
"","6281","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","Fri Apr 10 22:47:46 UTC 2026","failed","Fri Apr 10 22:47:52 UTC 2026","","","",""
"","7842","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","Fri Apr 10 22:47:38 UTC 2026","failed","Fri Apr 10 22:47:46 UTC 2026","","","",""
"","5451","TC-001.3: should display toast error on invalid credentials","Authentication - Login","Fri Apr 10 22:46:27 UTC 2026","passed","Fri Apr 10 22:46:32 UTC 2026","","","",""
"","3969","TC-007.1: User should search for a product successfully","Product Browsing & Search","Fri Apr 10 22:50:07 UTC 2026","passed","Fri Apr 10 22:50:11 UTC 2026","","","",""
"","29259","TC-003.1: should logout successfully","Authentication - Logout","Fri Apr 10 22:46:34 UTC 2026","passed","Fri Apr 10 22:47:03 UTC 2026","","","",""
