"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6282","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","Tue Apr 28 23:03:33 UTC 2026","failed","Tue Apr 28 23:03:40 UTC 2026","","","",""
"","8013","TC-008.1: User checkout menggunakan credit card dengan data valid","Checkout - Credit Card Payment","Tue Apr 28 23:03:08 UTC 2026","failed","Tue Apr 28 23:03:16 UTC 2026","","","",""
"","33035","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","Tue Apr 28 23:05:26 UTC 2026","failed","Tue Apr 28 23:05:59 UTC 2026","","","",""
"","7827","TC-002.1: should register a new account with valid data","Authentication - Registration","Tue Apr 28 23:02:54 UTC 2026","passed","Tue Apr 28 23:03:02 UTC 2026","","","",""
"","5513","TC-001.3: should display toast error on invalid credentials","Authentication - Login","Tue Apr 28 23:02:13 UTC 2026","passed","Tue Apr 28 23:02:18 UTC 2026","","","",""
"","6482","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","Tue Apr 28 23:03:40 UTC 2026","failed","Tue Apr 28 23:03:46 UTC 2026","","","",""
"","34308","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","Tue Apr 28 23:04:51 UTC 2026","failed","Tue Apr 28 23:05:26 UTC 2026","","","",""
"","6994","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","Tue Apr 28 23:03:26 UTC 2026","failed","Tue Apr 28 23:03:33 UTC 2026","","","",""
"","4078","TC-007.1: User should search for a product successfully","Product Browsing & Search","Tue Apr 28 23:06:00 UTC 2026","passed","Tue Apr 28 23:06:04 UTC 2026","","","",""
"","6180","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","Tue Apr 28 23:01:36 UTC 2026","passed","Tue Apr 28 23:01:42 UTC 2026","","","",""
"","7178","TC-008.2: User checkout menggunakan credit card dengan data TIDAK valid","Checkout - Credit Card Payment","Tue Apr 28 23:03:16 UTC 2026","failed","Tue Apr 28 23:03:23 UTC 2026","","","",""
"","4282","TC-001.2: should display error message on invalid login","Authentication - Login","Tue Apr 28 23:02:08 UTC 2026","passed","Tue Apr 28 23:02:13 UTC 2026","","","",""
"","61124","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","Tue Apr 28 23:03:46 UTC 2026","broken","Tue Apr 28 23:04:47 UTC 2026","","","",""
"","1655","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","Tue Apr 28 23:03:02 UTC 2026","passed","Tue Apr 28 23:03:04 UTC 2026","","","",""
"","24461","TC-001.1: should login with valid credentials","Authentication - Login","Tue Apr 28 23:01:44 UTC 2026","passed","Tue Apr 28 23:02:08 UTC 2026","","","",""
"","31035","TC-003.1: should logout successfully","Authentication - Logout","Tue Apr 28 23:02:20 UTC 2026","passed","Tue Apr 28 23:02:51 UTC 2026","","","",""
