"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4451","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","Thu Mar 12 22:34:30 UTC 2026","passed","Thu Mar 12 22:34:35 UTC 2026","","","",""
"","18341","TC-001.1: should login with valid credentials","Authentication - Login","Thu Mar 12 22:34:37 UTC 2026","passed","Thu Mar 12 22:34:55 UTC 2026","","","",""
"","4885","TC-002.1: should register a new account with valid data","Authentication - Registration","Thu Mar 12 22:35:38 UTC 2026","passed","Thu Mar 12 22:35:43 UTC 2026","","","",""
"","33496","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","Thu Mar 12 22:37:41 UTC 2026","passed","Thu Mar 12 22:38:14 UTC 2026","","","",""
"","3568","TC-007.1: User should search for a product successfully","Product Browsing & Search","Thu Mar 12 22:42:25 UTC 2026","passed","Thu Mar 12 22:42:29 UTC 2026","","","",""
"","1589","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","Thu Mar 12 22:35:43 UTC 2026","passed","Thu Mar 12 22:35:44 UTC 2026","","","",""
"","57381","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","Thu Mar 12 22:40:19 UTC 2026","passed","Thu Mar 12 22:41:16 UTC 2026","","","",""
"","39007","TC-008.1: User checkout menggunakan credit card dengan data valid","Checkout - Credit Card Payment","Thu Mar 12 22:35:48 UTC 2026","passed","Thu Mar 12 22:36:27 UTC 2026","","","",""
"","42457","TC-008.2: User checkout menggunakan credit card dengan data TIDAK valid","Checkout - Credit Card Payment","Thu Mar 12 22:36:27 UTC 2026","passed","Thu Mar 12 22:37:09 UTC 2026","","","",""
"","26908","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","Thu Mar 12 22:37:14 UTC 2026","passed","Thu Mar 12 22:37:41 UTC 2026","","","",""
"","27813","TC-003.1: should logout successfully","Authentication - Logout","Thu Mar 12 22:35:06 UTC 2026","passed","Thu Mar 12 22:35:34 UTC 2026","","","",""
"","52339","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","Thu Mar 12 22:38:14 UTC 2026","passed","Thu Mar 12 22:39:07 UTC 2026","","","",""
"","5280","TC-001.3: should display toast error on invalid credentials","Authentication - Login","Thu Mar 12 22:34:59 UTC 2026","passed","Thu Mar 12 22:35:04 UTC 2026","","","",""
"","67564","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","Thu Mar 12 22:39:07 UTC 2026","passed","Thu Mar 12 22:40:14 UTC 2026","","","",""
"","67291","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","Thu Mar 12 22:41:16 UTC 2026","passed","Thu Mar 12 22:42:24 UTC 2026","","","",""
"","4239","TC-001.2: should display error message on invalid login","Authentication - Login","Thu Mar 12 22:34:55 UTC 2026","passed","Thu Mar 12 22:34:59 UTC 2026","","","",""
