"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6222","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","Thu May 07 23:06:13 UTC 2026","failed","Thu May 07 23:06:19 UTC 2026","","","",""
"","4529","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","Thu May 07 23:04:19 UTC 2026","passed","Thu May 07 23:04:24 UTC 2026","","","",""
"","5268","TC-001.3: should display toast error on invalid credentials","Authentication - Login","Thu May 07 23:04:51 UTC 2026","passed","Thu May 07 23:04:56 UTC 2026","","","",""
"","6775","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","Thu May 07 23:06:00 UTC 2026","failed","Thu May 07 23:06:07 UTC 2026","","","",""
"","3468","TC-007.1: User should search for a product successfully","Product Browsing & Search","Thu May 07 23:08:29 UTC 2026","passed","Thu May 07 23:08:33 UTC 2026","","","",""
"","31997","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","Thu May 07 23:07:24 UTC 2026","failed","Thu May 07 23:07:56 UTC 2026","","","",""
"","31111","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","Thu May 07 23:07:56 UTC 2026","failed","Thu May 07 23:08:28 UTC 2026","","","",""
"","6665","TC-008.2: User checkout menggunakan credit card dengan data TIDAK valid","Checkout - Credit Card Payment","Thu May 07 23:05:50 UTC 2026","failed","Thu May 07 23:05:56 UTC 2026","","","",""
"","4503","TC-002.1: should register a new account with valid data","Authentication - Registration","Thu May 07 23:05:32 UTC 2026","passed","Thu May 07 23:05:36 UTC 2026","","","",""
"","4160","TC-001.2: should display error message on invalid login","Authentication - Login","Thu May 07 23:04:46 UTC 2026","passed","Thu May 07 23:04:51 UTC 2026","","","",""
"","60886","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","Thu May 07 23:06:19 UTC 2026","broken","Thu May 07 23:07:20 UTC 2026","","","",""
"","1515","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","Thu May 07 23:05:36 UTC 2026","passed","Thu May 07 23:05:38 UTC 2026","","","",""
"","7578","TC-008.1: User checkout menggunakan credit card dengan data valid","Checkout - Credit Card Payment","Thu May 07 23:05:42 UTC 2026","failed","Thu May 07 23:05:49 UTC 2026","","","",""
"","6150","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","Thu May 07 23:06:07 UTC 2026","failed","Thu May 07 23:06:13 UTC 2026","","","",""
"","20782","TC-001.1: should login with valid credentials","Authentication - Login","Thu May 07 23:04:26 UTC 2026","passed","Thu May 07 23:04:46 UTC 2026","","","",""
"","30255","TC-003.1: should logout successfully","Authentication - Logout","Thu May 07 23:04:58 UTC 2026","passed","Thu May 07 23:05:28 UTC 2026","","","",""
