"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4545","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","Wed May 20 23:19:23 UTC 2026","passed","Wed May 20 23:19:27 UTC 2026","","","",""
"","59725","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","Wed May 20 23:21:21 UTC 2026","broken","Wed May 20 23:22:21 UTC 2026","","","",""
"","4414","TC-001.2: should display error message on invalid login","Authentication - Login","Wed May 20 23:19:48 UTC 2026","passed","Wed May 20 23:19:53 UTC 2026","","","",""
"","5020","TC-002.1: should register a new account with valid data","Authentication - Registration","Wed May 20 23:20:34 UTC 2026","passed","Wed May 20 23:20:39 UTC 2026","","","",""
"","30024","TC-003.1: should logout successfully","Authentication - Logout","Wed May 20 23:20:00 UTC 2026","passed","Wed May 20 23:20:30 UTC 2026","","","",""
"","3450","TC-007.1: User should search for a product successfully","Product Browsing & Search","Wed May 20 23:23:32 UTC 2026","passed","Wed May 20 23:23:35 UTC 2026","","","",""
"","19426","TC-001.1: should login with valid credentials","Authentication - Login","Wed May 20 23:19:29 UTC 2026","passed","Wed May 20 23:19:48 UTC 2026","","","",""
"","32022","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","Wed May 20 23:22:58 UTC 2026","failed","Wed May 20 23:23:30 UTC 2026","","","",""
"","33004","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","Wed May 20 23:22:25 UTC 2026","failed","Wed May 20 23:22:58 UTC 2026","","","",""
"","1412","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","Wed May 20 23:20:39 UTC 2026","passed","Wed May 20 23:20:40 UTC 2026","","","",""
"","6152","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","Wed May 20 23:21:09 UTC 2026","failed","Wed May 20 23:21:15 UTC 2026","","","",""
"","6795","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","Wed May 20 23:21:02 UTC 2026","failed","Wed May 20 23:21:09 UTC 2026","","","",""
"","6755","TC-008.2: User checkout menggunakan credit card dengan data TIDAK valid","Checkout - Credit Card Payment","Wed May 20 23:20:52 UTC 2026","failed","Wed May 20 23:20:58 UTC 2026","","","",""
"","6137","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","Wed May 20 23:21:15 UTC 2026","failed","Wed May 20 23:21:21 UTC 2026","","","",""
"","5315","TC-001.3: should display toast error on invalid credentials","Authentication - Login","Wed May 20 23:19:53 UTC 2026","passed","Wed May 20 23:19:58 UTC 2026","","","",""
"","7592","TC-008.1: User checkout menggunakan credit card dengan data valid","Checkout - Credit Card Payment","Wed May 20 23:20:44 UTC 2026","failed","Wed May 20 23:20:51 UTC 2026","","","",""
