"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4754","TC-002.1: should register a new account with valid data","Authentication - Registration","Sat Mar 07 22:31:54 UTC 2026","passed","Sat Mar 07 22:31:59 UTC 2026","","","",""
"","8908","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","Sat Mar 07 22:31:10 UTC 2026","passed","Sat Mar 07 22:31:19 UTC 2026","","","",""
"","10584","TC-001.1: should login with valid credentials","Authentication - Login","Sat Mar 07 22:31:20 UTC 2026","passed","Sat Mar 07 22:31:31 UTC 2026","","","",""
"","36885","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","Sat Mar 07 22:32:57 UTC 2026","passed","Sat Mar 07 22:33:34 UTC 2026","","","",""
"","27453","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","Sat Mar 07 22:32:30 UTC 2026","passed","Sat Mar 07 22:32:57 UTC 2026","","","",""
"","8661","TC-003.1: should logout successfully","Authentication - Logout","Sat Mar 07 22:31:42 UTC 2026","passed","Sat Mar 07 22:31:51 UTC 2026","","","",""
"","53580","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","Sat Mar 07 22:33:34 UTC 2026","passed","Sat Mar 07 22:34:28 UTC 2026","","","",""
"","3743","TC-001.2: should display error message on invalid login","Authentication - Login","Sat Mar 07 22:31:31 UTC 2026","passed","Sat Mar 07 22:31:35 UTC 2026","","","",""
"","3905","TC-007.1: User should search for a product successfully","Product Browsing & Search","Sat Mar 07 22:35:21 UTC 2026","passed","Sat Mar 07 22:35:25 UTC 2026","","","",""
"","24170","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","Sat Mar 07 22:34:55 UTC 2026","passed","Sat Mar 07 22:35:20 UTC 2026","","","",""
"","23373","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","Sat Mar 07 22:34:32 UTC 2026","passed","Sat Mar 07 22:34:55 UTC 2026","","","",""
"","25727","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","Sat Mar 07 22:32:04 UTC 2026","passed","Sat Mar 07 22:32:30 UTC 2026","","","",""
"","5957","TC-001.3: should display toast error on invalid credentials","Authentication - Login","Sat Mar 07 22:31:35 UTC 2026","passed","Sat Mar 07 22:31:41 UTC 2026","","","",""
"","1457","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","Sat Mar 07 22:31:59 UTC 2026","passed","Sat Mar 07 22:32:00 UTC 2026","","","",""
