"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31866","TC-006.1: User (Login) checkout menggunakan email yang pre-filled di form","Checkout - User/Logged In Checkout","Sat May 02 22:55:47 UTC 2026","failed","Sat May 02 22:56:19 UTC 2026","","","",""
"","1844","TC-002.2: should display validation errors on invalid registration","Authentication - Registration","Sat May 02 22:53:58 UTC 2026","passed","Sat May 02 22:54:00 UTC 2026","","","",""
"","20762","TC-001.1: should login with valid credentials","Authentication - Login","Sat May 02 22:52:46 UTC 2026","passed","Sat May 02 22:53:07 UTC 2026","","","",""
"","29464","TC-003.1: should logout successfully","Authentication - Logout","Sat May 02 22:53:18 UTC 2026","passed","Sat May 02 22:53:48 UTC 2026","","","",""
"","60710","TC-005.4: User checkout tanpa login barang dari Category page","Checkout - Guest Checkout","Sat May 02 22:54:42 UTC 2026","broken","Sat May 02 22:55:43 UTC 2026","","","",""
"","4348","TC-001.2: should display error message on invalid login","Authentication - Login","Sat May 02 22:53:07 UTC 2026","passed","Sat May 02 22:53:11 UTC 2026","","","",""
"","6967","TC-005.1: Flow Add to cart tanpa login - Satu produk dari dashboard","Checkout - Guest Checkout","Sat May 02 22:54:22 UTC 2026","failed","Sat May 02 22:54:29 UTC 2026","","","",""
"","6348","TC-005.2: checkout multiple variant dari dashboard","Checkout - Guest Checkout","Sat May 02 22:54:29 UTC 2026","failed","Sat May 02 22:54:36 UTC 2026","","","",""
"","5401","TC-001.3: should display toast error on invalid credentials","Authentication - Login","Sat May 02 22:53:11 UTC 2026","passed","Sat May 02 22:53:16 UTC 2026","","","",""
"","6410","TC-002.1: should register a new account with valid data","Authentication - Registration","Sat May 02 22:53:52 UTC 2026","passed","Sat May 02 22:53:58 UTC 2026","","","",""
"","6852","TC-008.2: User checkout menggunakan credit card dengan data TIDAK valid","Checkout - Credit Card Payment","Sat May 02 22:54:12 UTC 2026","failed","Sat May 02 22:54:19 UTC 2026","","","",""
"","3685","TC-007.1: User should search for a product successfully","Product Browsing & Search","Sat May 02 22:56:50 UTC 2026","passed","Sat May 02 22:56:53 UTC 2026","","","",""
"","29214","TC-006.2: User memverifikasi bahwa order tervalidasi terekam ke database profile","Checkout - User/Logged In Checkout","Sat May 02 22:56:19 UTC 2026","failed","Sat May 02 22:56:48 UTC 2026","","","",""
"","8024","TC-008.1: User checkout menggunakan credit card dengan data valid","Checkout - Credit Card Payment","Sat May 02 22:54:04 UTC 2026","failed","Sat May 02 22:54:12 UTC 2026","","","",""
"","6302","TC-005.3: checkout multiple variant multiple produk dari dashboard","Checkout - Guest Checkout","Sat May 02 22:54:36 UTC 2026","failed","Sat May 02 22:54:42 UTC 2026","","","",""
"","6153","TC-004.1: should verify forgot password flow and display error","Authentication - Forgot Password","Sat May 02 22:52:38 UTC 2026","passed","Sat May 02 22:52:44 UTC 2026","","","",""
